action,category,variety,color,vendor,tier,box_type,length,price,stock,image_type,image_source,instances_sharing_image,merge_group_size,image_path,pdp_link,slug
✅ OK,Ranunculus,Elegance,Pink,Megaflor,T3,EB,45-50 cm,1.46,0,REAL_PHOTO,mapper_exact,4,4,/images/shop/ranunculus/pink.png,https://floropolis.com/shop/elegance-pink-45-50-cm,elegance-pink-45-50-cm
✅ OK,Ranunculus,Elegance,Red,Megaflor,T3,EB,30-35 cm,1.26,0,REAL_PHOTO,mapper_exact,5,4,/images/shop/ranunculus/red.png,https://floropolis.com/shop/elegance-red-30-35-cm,elegance-red-30-35-cm
✅ OK,Ranunculus,Elegance,Red,Megaflor,T3,EB,35-40 cm,1.34,0,REAL_PHOTO,mapper_exact,5,4,/images/shop/ranunculus/red.png,https://floropolis.com/shop/elegance-red-35-40-cm,elegance-red-35-40-cm
✅ OK,Ranunculus,Elegance,Red,Megaflor,T3,EB,40-45 cm,1.41,0,REAL_PHOTO,mapper_exact,5,4,/images/shop/ranunculus/red.png,https://floropolis.com/shop/elegance-red-40-45-cm,elegance-red-40-45-cm
✅ OK,Ranunculus,Elegance,Red,Megaflor,T3,EB,45-50 cm,1.46,0,REAL_PHOTO,mapper_exact,5,4,/images/shop/ranunculus/red.png,https://floropolis.com/shop/elegance-red-45-50-cm,elegance-red-45-50-cm
✅ OK,Ranunculus,Elegance,White,Megaflor,T3,EB,30-35 cm,1.26,0,REAL_PHOTO,mapper_exact,4,4,/images/shop/ranunculus/white.png,https://floropolis.com/shop/elegance-white-30-35-cm,elegance-white-30-35-cm
✅ OK,Ranunculus,Elegance,White,Megaflor,T3,EB,35-40 cm,1.34,0,REAL_PHOTO,mapper_exact,4,4,/images/shop/ranunculus/white.png,https://floropolis.com/shop/elegance-white-35-40-cm,elegance-white-35-40-cm
✅ OK,Ranunculus,Elegance,White,Megaflor,T3,EB,40-45 cm,1.41,0,REAL_PHOTO,mapper_exact,4,4,/images/shop/ranunculus/white.png,https://floropolis.com/shop/elegance-white-40-45-cm,elegance-white-40-45-cm
✅ OK,Ranunculus,Elegance,White,Megaflor,T3,EB,45-50 cm,1.46,0,REAL_PHOTO,mapper_exact,4,4,/images/shop/ranunculus/white.png,https://floropolis.com/shop/elegance-white-45-50-cm,elegance-white-45-50-cm
✅ OK,Ranunculus,Elegance,Yellow,Megaflor,T3,EB,30-35 cm,1.26,0,REAL_PHOTO,mapper_exact,2,2,/images/shop/ranunculus/yellow.png,https://floropolis.com/shop/elegance-yellow-30-35-cm,elegance-yellow-30-35-cm
✅ OK,Ranunculus,Elegance,Yellow,Megaflor,T3,EB,35-40 cm,1.34,0,REAL_PHOTO,mapper_exact,2,2,/images/shop/ranunculus/yellow.png,https://floropolis.com/shop/elegance-yellow-35-40-cm,elegance-yellow-35-40-cm
✅ OK,Ranunculus,Pink Amandine,Hot Pink,Megaflor,T2,EB,,1.23,0,REAL_PHOTO,db_local,2,1,/images/shop/ranunculus/pink-amandine-hot-pink.jpg,https://floropolis.com/shop/pink-amandine-hot-pink,pink-amandine-hot-pink
✅ OK,Rose,Absolut in Pink,Pink,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636234.png,https://floropolis.com/shop/absolut-in-pink-pink-40-cm,absolut-in-pink-pink-40-cm
✅ OK,Rose,Absolut in Pink,Pink,Ecoroses,T3,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636235.png,https://floropolis.com/shop/absolut-in-pink-pink-50-cm,absolut-in-pink-pink-50-cm
✅ OK,Rose,Absolut in Pink,Pink,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636236.png,https://floropolis.com/shop/absolut-in-pink-pink-60-cm,absolut-in-pink-pink-60-cm
✅ OK,Rose,Absolut in Pink,Pink,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636237.png,https://floropolis.com/shop/absolut-in-pink-pink-70-cm,absolut-in-pink-pink-70-cm
✅ OK,Rose,Absolut in Pink,Pink,Ecoroses,T3,QB,80 cm,1.65,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636298.png,https://floropolis.com/shop/absolut-in-pink-pink-80-cm,absolut-in-pink-pink-80-cm
✅ OK,Rose,Aloha,Orange,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636300.png,https://floropolis.com/shop/aloha-orange-40-cm,aloha-orange-40-cm
✅ OK,Rose,Aloha,Orange,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636301.png,https://floropolis.com/shop/aloha-orange-50-cm,aloha-orange-50-cm
✅ OK,Rose,Aloha,Orange,Ecoroses,T3,QB,60 cm,1.71,2,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636303.png,https://floropolis.com/shop/aloha-orange-60-cm,aloha-orange-60-cm
✅ OK,Rose,Aloha,Orange,Ecoroses,T3,QB,70 cm,1.86,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636304.png,https://floropolis.com/shop/aloha-orange-70-cm,aloha-orange-70-cm
✅ OK,Rose,Aloha,Orange,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636305.png,https://floropolis.com/shop/aloha-orange-80-cm,aloha-orange-80-cm
✅ OK,Rose,Altamira,Red,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636307.png,https://floropolis.com/shop/altamira-red-40-cm,altamira-red-40-cm
✅ OK,Rose,Altamira,Red,Ecoroses,T3,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636308.png,https://floropolis.com/shop/altamira-red-50-cm,altamira-red-50-cm
✅ OK,Rose,Altamira,Red,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636309.png,https://floropolis.com/shop/altamira-red-60-cm,altamira-red-60-cm
✅ OK,Rose,Altamira,Red,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636313.png,https://floropolis.com/shop/altamira-red-70-cm,altamira-red-70-cm
✅ OK,Rose,Altamira,Red,Ecoroses,T3,QB,80 cm,1.65,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636405.png,https://floropolis.com/shop/altamira-red-80-cm,altamira-red-80-cm
✅ OK,Rose,Amsterdam,Coral,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636407.png,https://floropolis.com/shop/amsterdam-coral-40-cm,amsterdam-coral-40-cm
✅ OK,Rose,Amsterdam,Coral,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636408.png,https://floropolis.com/shop/amsterdam-coral-50-cm,amsterdam-coral-50-cm
✅ OK,Rose,Amsterdam,Coral,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636410.png,https://floropolis.com/shop/amsterdam-coral-60-cm,amsterdam-coral-60-cm
✅ OK,Rose,Amsterdam,Coral,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636411.png,https://floropolis.com/shop/amsterdam-coral-70-cm,amsterdam-coral-70-cm
✅ OK,Rose,Amsterdam,Coral,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636412.png,https://floropolis.com/shop/amsterdam-coral-80-cm,amsterdam-coral-80-cm
✅ OK,Rose,Antonia Garden,Cream,Ecoroses,T1,QB,40 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636413.png,https://floropolis.com/shop/antonia-garden-cream-40-cm,antonia-garden-cream-40-cm
✅ OK,Rose,Antonia Garden,Cream,Ecoroses,T1,QB,50 cm,1.47,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636414.png,https://floropolis.com/shop/antonia-garden-cream-50-cm,antonia-garden-cream-50-cm
✅ OK,Rose,Antonia Garden,Cream,Ecoroses,T1,QB,60 cm,1.55,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636415.png,https://floropolis.com/shop/antonia-garden-cream-60-cm,antonia-garden-cream-60-cm
✅ OK,Rose,Antonia Garden,Cream,Ecoroses,T1,QB,70 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636416.png,https://floropolis.com/shop/antonia-garden-cream-70-cm,antonia-garden-cream-70-cm
✅ OK,Rose,Antonia Garden,Cream,Ecoroses,T1,QB,80 cm,2.16,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636417.png,https://floropolis.com/shop/antonia-garden-cream-80-cm,antonia-garden-cream-80-cm
✅ OK,Rose,Apple Jack,Red,Ecoroses,T3,QB,40 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636418.png,https://floropolis.com/shop/apple-jack-red-40-cm,apple-jack-red-40-cm
✅ OK,Rose,Apple Jack,Red,Ecoroses,T3,QB,50 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636419.png,https://floropolis.com/shop/apple-jack-red-50-cm,apple-jack-red-50-cm
✅ OK,Rose,Apple Jack,Red,Ecoroses,T3,QB,60 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636422.png,https://floropolis.com/shop/apple-jack-red-60-cm,apple-jack-red-60-cm
✅ OK,Rose,Apple Jack,Red,Ecoroses,T3,QB,70 cm,2.01,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636429.png,https://floropolis.com/shop/apple-jack-red-70-cm,apple-jack-red-70-cm
✅ OK,Rose,Apple Jack,Red,Ecoroses,T3,QB,80 cm,2.16,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636430.png,https://floropolis.com/shop/apple-jack-red-80-cm,apple-jack-red-80-cm
✅ OK,Rose,Arya,Lavender,Ecoroses,T1,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636431.png,https://floropolis.com/shop/arya-lavender-40-cm,arya-lavender-40-cm
✅ OK,Rose,Arya,Lavender,Ecoroses,T1,QB,50 cm,1.56,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636432.png,https://floropolis.com/shop/arya-lavender-50-cm,arya-lavender-50-cm
✅ OK,Rose,Arya,Lavender,Ecoroses,T1,QB,60 cm,1.71,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636434.png,https://floropolis.com/shop/arya-lavender-60-cm,arya-lavender-60-cm
✅ OK,Rose,Arya,Lavender,Ecoroses,T1,QB,70 cm,1.86,2,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636435.png,https://floropolis.com/shop/arya-lavender-70-cm,arya-lavender-70-cm
✅ OK,Rose,Arya,Lavender,Ecoroses,T1,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636440.png,https://floropolis.com/shop/arya-lavender-80-cm,arya-lavender-80-cm
✅ OK,Rose,Atomic,Bicolor,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636441.png,https://floropolis.com/shop/atomic-bicolor-40-cm,atomic-bicolor-40-cm
✅ OK,Rose,Atomic,Bicolor,Ecoroses,T3,QB,50 cm,1.51,4,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636442.png,https://floropolis.com/shop/atomic-bicolor-50-cm,atomic-bicolor-50-cm
✅ OK,Rose,Atomic,Bicolor,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636443.png,https://floropolis.com/shop/atomic-bicolor-60-cm,atomic-bicolor-60-cm
✅ OK,Rose,Atomic,Bicolor,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636444.png,https://floropolis.com/shop/atomic-bicolor-70-cm,atomic-bicolor-70-cm
✅ OK,Rose,Atomic,Bicolor,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636445.png,https://floropolis.com/shop/atomic-bicolor-80-cm,atomic-bicolor-80-cm
✅ OK,Rose,Barista,Lavender,Ecoroses,T2,QB,,2.23,0,CDN_REAL_PHOTO,db_cdn,2,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636448.png,https://floropolis.com/shop/barista-lavender,barista-lavender
✅ OK,Rose,Barista,Lavender,Ecoroses,T3,QB,40 cm,1.78,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636446.png,https://floropolis.com/shop/barista-lavender-40-cm,barista-lavender-40-cm
✅ OK,Rose,Barista,Lavender,Ecoroses,T3,QB,50 cm,1.93,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636447.png,https://floropolis.com/shop/barista-lavender-50-cm,barista-lavender-50-cm
✅ OK,Rose,Barista,Lavender,Ecoroses,T3,QB,60 cm,2.08,4,CDN_REAL_PHOTO,db_cdn,2,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636448.png,https://floropolis.com/shop/barista-lavender-60-cm,barista-lavender-60-cm
✅ OK,Rose,Barista,Lavender,Ecoroses,T3,QB,70 cm,2.23,7,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636449.png,https://floropolis.com/shop/barista-lavender-70-cm,barista-lavender-70-cm
✅ OK,Rose,Barista,Lavender,Ecoroses,T3,QB,80 cm,2.38,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636450.png,https://floropolis.com/shop/barista-lavender-80-cm,barista-lavender-80-cm
✅ OK,Rose,Be Sweet,Light Pink,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/be-sweet-light-pink.png,https://floropolis.com/shop/be-sweet-light-pink-40-cm,be-sweet-light-pink-40-cm
✅ OK,Rose,Be Sweet,Light Pink,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/be-sweet-light-pink.png,https://floropolis.com/shop/be-sweet-light-pink-50-cm,be-sweet-light-pink-50-cm
✅ OK,Rose,Be Sweet,Light Pink,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/be-sweet-light-pink.png,https://floropolis.com/shop/be-sweet-light-pink-60-cm,be-sweet-light-pink-60-cm
✅ OK,Rose,Be Sweet,Light Pink,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/be-sweet-light-pink.png,https://floropolis.com/shop/be-sweet-light-pink-70-cm,be-sweet-light-pink-70-cm
✅ OK,Rose,Be Sweet,Light Pink,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/be-sweet-light-pink.png,https://floropolis.com/shop/be-sweet-light-pink-80-cm,be-sweet-light-pink-80-cm
✅ OK,Rose,Black Baccara,Dark Red,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636460.png,https://floropolis.com/shop/black-baccara-dark-red-40-cm,black-baccara-dark-red-40-cm
✅ OK,Rose,Black Baccara,Dark Red,Ecoroses,T3,QB,50 cm,1.51,1,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636461.png,https://floropolis.com/shop/black-baccara-dark-red-50-cm,black-baccara-dark-red-50-cm
✅ OK,Rose,Black Baccara,Dark Red,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636462.png,https://floropolis.com/shop/black-baccara-dark-red-60-cm,black-baccara-dark-red-60-cm
✅ OK,Rose,Black Baccara,Dark Red,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636463.png,https://floropolis.com/shop/black-baccara-dark-red-70-cm,black-baccara-dark-red-70-cm
✅ OK,Rose,Black Baccara,Dark Red,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636464.png,https://floropolis.com/shop/black-baccara-dark-red-80-cm,black-baccara-dark-red-80-cm
✅ OK,Rose,Blueberry,Lavender,Ecoroses,T3,QB,40 cm,1.31,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/blueberry-dark-lavender.png,https://floropolis.com/shop/blueberry-lavender-40-cm,blueberry-lavender-40-cm
✅ OK,Rose,Blueberry,Lavender,Ecoroses,T3,QB,50 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/blueberry-dark-lavender.png,https://floropolis.com/shop/blueberry-lavender-50-cm,blueberry-lavender-50-cm
✅ OK,Rose,Blueberry,Lavender,Ecoroses,T3,QB,60 cm,1.5,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/blueberry-dark-lavender.png,https://floropolis.com/shop/blueberry-lavender-60-cm,blueberry-lavender-60-cm
✅ OK,Rose,Blueberry,Lavender,Ecoroses,T3,QB,70 cm,1.59,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/blueberry-dark-lavender.png,https://floropolis.com/shop/blueberry-lavender-70-cm,blueberry-lavender-70-cm
✅ OK,Rose,Blueberry,Lavender,Ecoroses,T3,QB,80 cm,1.65,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/blueberry-dark-lavender.png,https://floropolis.com/shop/blueberry-lavender-80-cm,blueberry-lavender-80-cm
✅ OK,Rose,Boulevard,White,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636470.png,https://floropolis.com/shop/boulevard-white-40-cm,boulevard-white-40-cm
✅ OK,Rose,Boulevard,White,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636471.png,https://floropolis.com/shop/boulevard-white-50-cm,boulevard-white-50-cm
✅ OK,Rose,Boulevard,White,Ecoroses,T3,QB,60 cm,1.71,8,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636472.png,https://floropolis.com/shop/boulevard-white-60-cm,boulevard-white-60-cm
✅ OK,Rose,Boulevard,White,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636473.png,https://floropolis.com/shop/boulevard-white-70-cm,boulevard-white-70-cm
✅ OK,Rose,Boulevard,White,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636474.png,https://floropolis.com/shop/boulevard-white-80-cm,boulevard-white-80-cm
✅ OK,Rose,Brighton,Yellow,Ecoroses,T1,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636475.png,https://floropolis.com/shop/brighton-yellow-40-cm,brighton-yellow-40-cm
✅ OK,Rose,Brighton,Yellow,Ecoroses,T1,QB,50 cm,1.4,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636476.png,https://floropolis.com/shop/brighton-yellow-50-cm,brighton-yellow-50-cm
✅ OK,Rose,Brighton,Yellow,Ecoroses,T1,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636477.png,https://floropolis.com/shop/brighton-yellow-60-cm,brighton-yellow-60-cm
✅ OK,Rose,Brighton,Yellow,Ecoroses,T1,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636478.png,https://floropolis.com/shop/brighton-yellow-70-cm,brighton-yellow-70-cm
✅ OK,Rose,Brighton,Yellow,Ecoroses,T1,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636479.png,https://floropolis.com/shop/brighton-yellow-80-cm,brighton-yellow-80-cm
✅ OK,Rose,Cancun,Yellow,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/cancun-light-yellow.png,https://floropolis.com/shop/cancun-yellow-40-cm,cancun-yellow-40-cm
✅ OK,Rose,Cancun,Yellow,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/cancun-light-yellow.png,https://floropolis.com/shop/cancun-yellow-50-cm,cancun-yellow-50-cm
✅ OK,Rose,Cancun,Yellow,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/cancun-light-yellow.png,https://floropolis.com/shop/cancun-yellow-60-cm,cancun-yellow-60-cm
✅ OK,Rose,Cancun,Yellow,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/cancun-light-yellow.png,https://floropolis.com/shop/cancun-yellow-70-cm,cancun-yellow-70-cm
✅ OK,Rose,Cancun,Yellow,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/cancun-light-yellow.png,https://floropolis.com/shop/cancun-yellow-80-cm,cancun-yellow-80-cm
✅ OK,Rose,Candlelight,Cream,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636485.png,https://floropolis.com/shop/candlelight-cream-40-cm,candlelight-cream-40-cm
✅ OK,Rose,Candlelight,Cream,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636486.png,https://floropolis.com/shop/candlelight-cream-50-cm,candlelight-cream-50-cm
✅ OK,Rose,Candlelight,Cream,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636487.png,https://floropolis.com/shop/candlelight-cream-60-cm,candlelight-cream-60-cm
✅ OK,Rose,Candlelight,Cream,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636488.png,https://floropolis.com/shop/candlelight-cream-70-cm,candlelight-cream-70-cm
✅ OK,Rose,Candlelight,Cream,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636489.png,https://floropolis.com/shop/candlelight-cream-80-cm,candlelight-cream-80-cm
✅ OK,Rose,Candy X-Pression,Pink,Ecoroses,T3,QB,40 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636490.png,https://floropolis.com/shop/candy-x-pression-pink-40-cm,candy-x-pression-pink-40-cm
✅ OK,Rose,Candy X-Pression,Pink,Ecoroses,T3,QB,50 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636491.png,https://floropolis.com/shop/candy-x-pression-pink-50-cm,candy-x-pression-pink-50-cm
✅ OK,Rose,Candy X-Pression,Pink,Ecoroses,T3,QB,60 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636492.png,https://floropolis.com/shop/candy-x-pression-pink-60-cm,candy-x-pression-pink-60-cm
✅ OK,Rose,Candy X-Pression,Pink,Ecoroses,T3,QB,70 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636493.png,https://floropolis.com/shop/candy-x-pression-pink-70-cm,candy-x-pression-pink-70-cm
✅ OK,Rose,Candy X-Pression,Pink,Ecoroses,T3,QB,80 cm,2.16,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636494.png,https://floropolis.com/shop/candy-x-pression-pink-80-cm,candy-x-pression-pink-80-cm
✅ OK,Rose,Carpe Diem,Peach,Ecoroses,T2,QB,,1.25,0,CDN_REAL_PHOTO,db_cdn,2,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636495.png,https://floropolis.com/shop/carpe-diem-peach,carpe-diem-peach
✅ OK,Rose,Carpe Diem,Peach,Ecoroses,T3,QB,40 cm,1.41,1,CDN_REAL_PHOTO,db_cdn,2,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636495.png,https://floropolis.com/shop/carpe-diem-peach-40-cm,carpe-diem-peach-40-cm
